date_ymd,time_hm,channel,topic,key_points,raw_text,source_file,message_id
2023-11-25,12:42,불타는청춘,"🔎오랜만에 정리해보는 미출시된 L1, L2 프로젝트🔎","['🔎오랜만에 정리해보는 미출시된 L1, L2 프로젝트🔎\n\n✅ Initia - 바이낸스가 투자한 L1 프로젝트입니다', '레이어1기반으로 L2 앱체인일 빌딩되는 생태계를 그리는 중입니다', '디스코드에서 코드 관련 기여자들에게 한해 컨트리뷰터롤을 뿌린 적이 있습니다', '👉Initia 디스코드\n\n✅ Layer N - 파운더스펀드로부터 투자받은 L2 프로젝트입니다', '첫 하이브리드 op-zk롤업을 빌딩 중입니다']","🔎오랜만에 정리해보는 미출시된 L1, L2 프로젝트🔎

✅ Initia - 바이낸스가 투자한 L1 프로젝트입니다. 레이어1기반으로 L2 앱체인일 빌딩되는 생태계를 그리는 중입니다. 디스코드에서 코드 관련 기여자들에게 한해 컨트리뷰터롤을 뿌린 적이 있습니다.

👉Initia 디스코드

✅ Layer N - 파운더스펀드로부터 투자받은 L2 프로젝트입니다. 첫 하이브리드 op-zk롤업을 빌딩 중입니다. Layer N에 관해 좋은 컨텐츠를 작성한 일원들에게 컨트리뷰터롤을 나눠주고 있습니다.

👉Layer N 디스코드

✅ Xion - 컨슈머 앱에 특화된 레이어1을 빌딩 중인 프로젝트입니다. 독특한 점은 네트워크 기본 통화로 USDC가 사용될 예정입니다. 유수의 VC로부터 1100만달러의 투자를 받은 것으로 알려져 있으며 최근 USDC 발행사인 써클로부터 추가 투자를 받았습니다.

현재 엠버서더 프로그램이 진행 중입니다. 

👉엠버서더 프로그램 정보 

✅ Movement -Move 생태계의 모듈러 체인 프로젝트입니다. 프리시드라운드에서 340만달러를 투자받았으며 니어, Celestia와 파트너십 관계를 맺고 있습니다.

현재 커뮤니티 프로그램을 통해 질리 포인트와 여러 롤을 뿌리고 있습니다.

👉Movement 디스코드 
👉Movement Zealy 

✅ Fhenix - 블록체인에 동영암호를 도입한 프로젝트입니다. 최근 멀티코인과 뱅크리스벤쳐등으로부터 700만달러를 투자받았습니다.

늘 그렇듯 러시아어, 중국어 CM을 먼저 모집 중입니다. 한국인 멤버들이 충분히 모이면 한국채널도 개설한다고 하네요. 들어가서 한국인 어필해줍시다.

👉Fhenix 디스코드

✅ Intmax - zk롤업 프로젝트입니다. 스크롤, 한강, 해시키등으로부터 488만달러를 투자받았고 이어서 LD 캐피털로부터 추가 펀딩 소식을 알렸습니다. 또 최근 비탈릭의 벨리디움 포스팅에 언급된 적이 있습니다.

현재 디스코드에서 XP를 모을 수 있습니다. 꾸준히 출첵만 해도 1000xp씩 적립이 가능합니다.

👉Intmax 디스코드

✅ Kinto - KYC, 보험등이 빌트인 된 L2 프로젝트입니다. 스파르탄, 해시키, 로봇벤처등으로부터  500만달러를 투자받았습니다. OP 스택으로 빌딩될 예정이었는데 최근 아비트럼으로 노선을 변경했습니다.

공개된 독스에 따르면 토큰노믹스의 60%가 커뮤니티에 할당되어 있으며 인센티브가 예고된 Engen 캠페인이 27일부터 시작될 예정입니다.

👉Engen 관련 블로그 글

✅ Versatus - Proof of Claim이라는 합의모델로 만들어진 L1 프로젝트입니다. 프리시드라운드에서 점프, 빅브레인등으로부터 140만달러를 투자받았습니다.

현재 디스코드 활동 XP를 통해 여러 롤을 획득할 수 있습니다.

👉Versatus 디스코드",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,2926
2023-11-28,15:10,불타는청춘,✅Potal 게임(Crystal Dash) 설명,"['Potal의 게임인 Crystal Dash 시작!', '게임하면 Potal의 토큰인 $Potal 파밍 가능', '매우 간단합니다. 팔로워 100명이상, 생성한지 3개월 지난 트윗계정 준비', '@Portalcoin 이 들어간 글 작성 (밈, 동영상 등 다양한 컨텐츠 양산)', '작성한 글에 좋아요, 리트윗, 답글, 인용 리트윗 같은게 박힐수록 포인트 상승!', '게임은 시즌제로 운영되며 이번 시즌은 오늘부터 일주일뒤까지!', '포인트 모으면 레벨 업!', '레벨업하면 레벨에 따라 파편(Shard)획득', '모은 Shard를 Crystal로 교환', '모은 Crystal = $Potal']","✅Potal 게임(Crystal Dash) 설명

- Potal의 게임인 Crystal Dash 시작!
- 게임하면 Potal의 토큰인 $Potal 파밍 가능

📌 게임 방법

- 매우 간단합니다. 팔로워 100명이상, 생성한지 3개월 지난 트윗계정 준비
- @Portalcoin 이 들어간 글 작성 (밈, 동영상 등 다양한 컨텐츠 양산)
- 작성한 글에 좋아요, 리트윗, 답글, 인용 리트윗 같은게 박힐수록 포인트 상승!
- 게임은 시즌제로 운영되며 이번 시즌은 오늘부터 일주일뒤까지!

📌 $Potal 얻는 방법

1. 포인트 모으면 레벨 업!
2. 레벨업하면 레벨에 따라 파편(Shard)획득
3. 모은 Shard를 Crystal로 교환
4. 모은 Crystal = $Potal 


👀 그저 '딸깍'..! 딸깍만 하면 돈이 벌린다고 ㅋㅋ 사실 이 포탈 게임은 $Potal을 얻는것도 중요하지만 트위터 부계의 팔로워수를 늘리기에 아주 최적인 것 같습니다. 

코생을 살아가다보면 내 트위터 부계정들의 팔로워수 늘리기가 까다로운데요, 이번 게임을 통해서 $Potal 에드도 받고 팔로워수도 늘려보는건 어떨까요??

🔗 도움되셨다면 하단 링크 글에 좋아요, 리트윗, 답글 한번씩 부탁드립니다! 팔로우 주신분들은 바로 맞팔갑니닷!😄

https://x.com/ESTDejukcs/status/1729379595454124459?s=20



➡️ 크리스탈러쉬 게임 링크",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,2939
2023-12-04,18:22,불타는청춘,"⚡️ 위믹스 코인을 이용한 돈복사 전략 1편, Kroma 에어드랍 노리기","['⚡️ 위믹스 코인을 이용한 돈복사 전략 1편, Kroma 에어드랍 노리기\n\n최근 위믹스 가격이 업빗썸 상폐 직전보다 높이 올라가면서 다시 주목을 받고 있습니다', '게다가 최근 중국으로부터 5천억이라는 큰 ip 계약을 성공시키면서 위메이드의 지갑이 아주 빵빵하다는데요\n\n이런 상황에서 위믹스 코인 하나도 없는 사람이 뭘 할 수 있을까?를 고민해 본 결과 총 2가지의 전략이 나왔습니다', '오늘은 그중에서 1편, 소액러들이 참전 가능한 Kroma 에어드랍 노리는 방법에 대해서 알아보고 개인적인 생각까지 작성해봤습니다', '🐸 자세한건 블로그에서 읽기ㅣ로우나 텔레그램']","⚡️ 위믹스 코인을 이용한 돈복사 전략 1편, Kroma 에어드랍 노리기

최근 위믹스 가격이 업빗썸 상폐 직전보다 높이 올라가면서 다시 주목을 받고 있습니다.

게다가 최근 중국으로부터 5천억이라는 큰 ip 계약을 성공시키면서 위메이드의 지갑이 아주 빵빵하다는데요

이런 상황에서 위믹스 코인 하나도 없는 사람이 뭘 할 수 있을까?를 고민해 본 결과 총 2가지의 전략이 나왔습니다.

오늘은 그중에서 1편, 소액러들이 참전 가능한 Kroma 에어드랍 노리는 방법에 대해서 알아보고 개인적인 생각까지 작성해봤습니다.

🐸 자세한건 블로그에서 읽기ㅣ로우나 텔레그램",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,2979
2023-12-05,16:31,불타는청춘,생일축하하면돈주는메타,"['기간 : 12/6(수) 10시 ~ 23시 59분 (단 하루!)', '혜택 : 참여자 전원 100% 비트코인 10개 (약 5억원) N빵', '지급일 : 12/11(월)', '참여방법']","생일축하하면돈주는메타

■ ""비트코인 10개 1/N 챌린지"" 100% 당첨 이벤트(약 5억원) 
- 기간 : 12/6(수) 10시 ~ 23시 59분 (단 하루!)
- 혜택 : 참여자 전원 100% 비트코인 10개 (약 5억원) N빵
- 지급일 : 12/11(월)
- 참여방법
    ① 빗썸 카톡 채널 추가하고 ""빗썸 10번째 생일 축하해"" 메시지 전송
    ② 카톡에서 발급 받은 쿠폰 등록(빗썸앱 > 더보기 > 고객센터 > 이벤트쿠폰)

https://cafe.bithumb.com/view/board-contents/1644308

5만명 참가하면 무려 1만원 !!
5만명 참가하면 무려 1만원 !!
5만명 참가하면 무려 1만원 !!",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,2984
2023-12-07,10:46,불타는청춘,"🏐 12월13일까지, 코인캐치 기존회원 이벤트  25% 입금페이백","['코인캐치 국내 유일혜택 가입하기 (수수료 50% 자동페이백, 0.01 0.03 폼작성후 톡남겨주세용)', '이벤트페이지2 에서 등록버튼 클릭후, 입금']","🏐 12월13일까지, 코인캐치 기존회원 이벤트  25% 입금페이백

이벤트 기간： 12.07 00:00 -12.13 23:59

✅이벤트1
12월7일 이전에 가입한 사용자는 25%의 입금페이백
-> 1000불입금하면 250불 증정금

✅이벤트2
거래량1만불 -> 20$
거래량 10만불 -> 50$
거래량 50만불 -> 200$
거래량 70만불 -> 250$
거래량 150만불 -> 500$

‼️주의사항
모바일다계, 동일 IP, 동일장비, 동일 크롬 등 다계정 금지
증정금받기전까지 이체금지
증정금은 손실공제 100%, 
쿠폰은 수수료30%공제
증정금,쿠폰 유효기간 7일
이벤트 보상 지급은 이벤트종료후 영업일 3일이내   
 
  🏐 이벤트 참여방법
  
1. 코인캐치 국내 유일혜택 가입하기 (수수료 50% 자동페이백, 0.01 0.03 폼작성후 톡남겨주세용) 
﻿구글폼 
 
2.   이벤트페이지2 에서 등록버튼 클릭후, 입금",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3000
2023-12-09,13:50,불타는청춘,💰 ETH=$BLUR / SOL=$TENSOR ?,"['텐서에만 나열/ 더 많은 나열/ 블루칩 나열/ 바닥에 가깝게 나열', '텐서에만 입찰/ 더 많은 입찰/ 블루칩 입찰/ 바닥에 가깝게 입찰', '텐서리안 구매 후 스테이킹하기']","💰 ETH=$BLUR / SOL=$TENSOR ?

텐서 에드작 가이드
에드작겸 비딩작 하려했는데 어쩌다보니 구매가되어서 가이드 작성을 시작합니다. 그리고 고수님들이 많이하시거든요 
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
✅준비물: $SOL, SOL지갑,  코드사용시 채굴량+5% (필수) 

🟢방법 1  [NFT 나열하기]
- 텐서에만 나열/ 더 많은 나열/ 블루칩 나열/ 바닥에 가깝게 나열

🟢방법 2  [NFT 입찰하기]
- 텐서에만 입찰/ 더 많은 입찰/ 블루칩 입찰/ 바닥에 가깝게 입찰
더 오래 입찰 

🟢방법 3  [텐서 말뚝박기]
- 텐서리안 구매 후 스테이킹하기

방법3번이 가장 많은 포인트획득
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
🔍 FAQ
· TOP100위 NFT만 해야함
· 리더보드는 1주마다 업데이트
· 충성도 높으면 전리품 희귀성 올라감
· 스테이킹시 7일 워밍업 기간 뒤 포인트 채굴⚠️
· 텐서 전체 획득포인트중 20%는 스테이킹 텐서에게 분배

텐서 에드작하러가기",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3008
2023-12-09,23:38,불타는청춘,Inscribed Monkee,"['아트가 귀여움', 'libreplex blockrons', '프리민트']","Inscribed Monkee

솔라나 인스크립션 입니다 SPL-420
금일 오후 6:20 Free Mint
4200개 입니다
아마 0.04 SOL 정도 들어가겠죠 ??

1. 아트가 귀여움
2. libreplex blockrons 
파운더인 햄스터가 자기 그려줬다고 샤라웃 한번함
3. 프리민트

화리 어떻게 얻냐고 물어보니까
공정 민트고 디코에 먼저 링크를 뿌릴꺼라고 하네요
📌 디코링크
디코링크는 받아왔어요 하실분들은 입장해두심 될듯

트위터 : https://twitter.com/InscribedMonkee
DYOR 입니다",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3010
2023-12-10,19:12,불타는청춘,제프월드 이벤트까지 참여 완료,"['제프월드 이벤트까지 참여 완료\n\n부모님 OKX 계정 만드는 김에 바이빗도 만들어서 제프월드 이벤트 참여 완료', '래플 당첨 안 되더라도 70달러 확정 지급만으로 만족', '그리고 이건 아는 사람 별로 없을텐데 바이빗 token splash 메뉴 가면 추가 뽀찌 받을 수 있음', '이벤트 정리 글\n\n(바이빗 KYC 한 사람 당 3계정 가능한거 막혔다는 얘기가 있는데, 방금 되는거 확인 완료)']","제프월드 이벤트까지 참여 완료

부모님 OKX 계정 만드는 김에 바이빗도 만들어서 제프월드 이벤트 참여 완료!

래플 당첨 안 되더라도 70달러 확정 지급만으로 만족. 그리고 이건 아는 사람 별로 없을텐데 바이빗 token splash 메뉴 가면 추가 뽀찌 받을 수 있음. 이왕 하는거 알뜰하게 다 챙겨봅시다.

이벤트 정리 글

(바이빗 KYC 한 사람 당 3계정 가능한거 막혔다는 얘기가 있는데, 방금 되는거 확인 완료)",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3014
2023-12-10,21:53,불타는청춘,Wynd가 개발하는 ai 데이터 인프라 토큰 파밍,"['방법 : 확장프로그램 설치 / 실행', '초대링크 : https://app.getgrass.io/register/?referralCode=VbfciW7MivfUZgt']","Wynd가 개발하는 ai 데이터 인프라 토큰 파밍

- 방법 : 확장프로그램 설치 / 실행
- 초대링크 : https://app.getgrass.io/register/?referralCode=VbfciW7MivfUZgt",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3015
2023-12-11,01:23,불타는청춘,🧐 에어드랍 있는 솔라나 생태계 프로젝트 & 효율적 전략 가이드,"['WALLET', 'https://x.com/phantom', 'https://x.com/solflare_wallet', 'DEFI', 'https://x.com/Kamino_Finance', 'https://x.com/marginfi', 'https://x.com/MarinadeFinance', 'DEX Perps', 'https://x.com/DriftProtocol', 'https://x.com/ZetaMarkets']","🧐 에어드랍 있는 솔라나 생태계 프로젝트 & 효율적 전략 가이드

간략하게 프로젝트 성격과 소셜링크만 첨부, 자세한 내용은 전에 포스팅 드린 프로젝트와 상당수 겹치니 여기를 참고하세요. 

1. WALLET
- https://x.com/phantom
- https://x.com/solflare_wallet

2. DEFI
- https://x.com/Kamino_Finance
- https://x.com/marginfi
- https://x.com/MarinadeFinance

3. DEX Perps
- https://x.com/DriftProtocol
- https://x.com/ZetaMarkets

4. DEX CHART
- https://x.com/birdeye_so

5. NFT
- https://x.com/banx_gg
- https://x.com/tensor_hq
- https://x.com/RaritySniperNFT

6. CROSS CHAIN
- https://x.com/wormholecrypto
- https://x.com/MayanFinance

7. REAL WORLD ASSET
- https://x.com/Parcl


✅ 효율적 전략 가이드
전통적으로 dex가 에드 기대치와 아웃풋이 제일 커서 그런지 해외에서 전략 몇가지가 유행하고 있는데, 그중 제일 고효율 방법 소개드립니다.

가. 팬텀 월렛 또는 솔플레어 월렛에 3.5sol 입금

나. Marinade finance 접속 후 optimize your staking 클릭, liquide staking 클릭 후 3sol 스테이킹 하면 3msol 받음

다. Drift protocol 접속 후 화면 우측상단 메뉴박스 클릭, lend/borrow클릭, 3msol 모두 lend(deposit), 3bsol 빌리기(borrow)

라. marginfi 접속 후 lend 탭에서 3bsol 모두 빌려주기, borrow 탭에서 다시 3bsol 빌려오기

마. Kamino finance 접속 후 상단 메뉴탭 클릭, Liquidity 클릭 후 bSOL-SOL에 유동성 공급(추가 sol 필요없음. bsol이 알아서 쪼개짐)

* 3sol 이하로도 가능하며, lend 및 borrow 과정에서 담보율 관계로 msol, bsol 수량이 딱 3개가 아님(편의상 3개로 표기).

위의 방법을 베이스로 많은 트젝(다계정)에 중점을 둘건지 똘똘이 몇계정을 장기간 lend,borrow,staking 할건지 방향잡으시면 됩니다. 

다음 편은 제타(그 제타아님ㅎ)및 텐서 가이드로 뵙겠습니다.🫡


#정보공유",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3019
2023-12-11,16:10,불타는청춘,✅ INJ 생태계 에어드랍 파밍,"['INJ 스테이킹', 'NFT 마켓 볼륨작', '특정 토큰 or NFT 홀딩', 'INJ 스테이킹', '볼트 입금(선택)', '스왑', '지정가 스왑', '선물 트레이딩&LP 봇', 'ProtocolTails', 'BlackPanther']","✅ INJ 생태계 에어드랍 파밍

JITO발 솔 생태계 파밍이 한참 뜨겁습니다. 여기서 한 술 더떠서 다른 생태계 에어드랍 작업을 좀 더 빨리 선점하자는 쓰레드들이 슬슬 나오고 있는데 INJ 얘기가 많네요.($INJ는 올해 1,600% 상승)

1️⃣ ProtocolTalis

- INJ 스테이킹
- NFT 마켓 볼륨작
- 특정 토큰 or NFT 홀딩

※ 총 공급량 5% 에드 예정

2️⃣ BlackPanther

- INJ 스테이킹
- 볼트 입금(선택)

3️⃣ Helix

- 스왑
- 지정가 스왑
- 선물 트레이딩&LP 봇

이외엔 테넷 작업들인데 굳이 할 필욘 없어보입니다. Protocol Tails랑 BlackPanther는 케플러 지갑내 대시보드에서 스테이킹하시면 됨

※ 스테이킹 가이드(by Axel Bitblaze)

- ProtocolTails 
- BlackPanther",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3021
2023-12-12,17:42,불타는청춘,✅ 글써서 돈 벌 수 있는 메타중 하나 칼리버스,"['✅ 글써서 돈 벌 수 있는 메타중 하나 칼리버스\n\n예치메타고 뭐고 난 10만원도 없어서 못하겠다 돈벌고 싶은데 어떻게 하냐 하시는 분들은 무료민팅 WL 따셔서 민팅하시는 것도 추천드립니다', 'https://join.caliverse.io/\n\n칼리버스의 경우 해외에서도 Must Have 명단에도 종종 보이고, 무엇보다 무료민팅', '프로덕트 자체가 이미 엄청나게 훌륭함이라는 보험이 있기 때문에 기회가 된다면 일필휘지 갈기셔서 노려보시는 것도 추천', '옛날에 NFT 불장때 슈퍼노말 생각하면, 이런게 그냥 어버버 했다가 1-2이더 가고 용돈 되기도 하더라구요.']","✅ 글써서 돈 벌 수 있는 메타중 하나 칼리버스

예치메타고 뭐고 난 10만원도 없어서 못하겠다 돈벌고 싶은데 어떻게 하냐 하시는 분들은 무료민팅 WL 따셔서 민팅하시는 것도 추천드립니다.

https://join.caliverse.io/

칼리버스의 경우 해외에서도 Must Have 명단에도 종종 보이고, 무엇보다 무료민팅. 프로덕트 자체가 이미 엄청나게 훌륭함이라는 보험이 있기 때문에 기회가 된다면 일필휘지 갈기셔서 노려보시는 것도 추천.

옛날에 NFT 불장때 슈퍼노말 생각하면, 이런게 그냥 어버버 했다가 1-2이더 가고 용돈 되기도 하더라구요.",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3037
2023-12-12,17:42,불타는청춘,1️⃣ 매트릭스 쿠쿠,"['1️⃣ 매트릭스 쿠쿠\n가격 : 0.398 ETH | 개수 : 6,666\n2,000 Lock & 524 YATC 에드\n📌 민팅 링크\n확정 민팅 & 에어드랍 : 12일 오후 3시 ~ 오후 8시 30분\n경쟁 민팅 : 오후 9시 ~ 오후 11시\n\n2️⃣ Poglin\n가격 : 0.05 ETH | 개수 : 5600\n📌 민팅 링크\n확정 민팅 : 12일 오후 11시\n경쟁 민팅 : 13일 새벽 2시\n퍼블릭 : 13일 새벽 3시\n\n3️⃣ Bitcoin Kingdom\n가격 : 0.0062 BTC | 개수 : 2,100\n📌 민팅 링크\n확정 민팅 : 13일 새벽 1시\n경쟁 민팅 : 13일 새벽 2시\n퍼블릭 : 13일 새벽 3시\n\n4️⃣ TRXI 마켓플레이스\n📌 https://trximarket.com\n13일 새벽 1시 오픈 예정']","1️⃣ 매트릭스 쿠쿠
가격 : 0.398 ETH | 개수 : 6,666
2,000 Lock & 524 YATC 에드
📌 민팅 링크
확정 민팅 & 에어드랍 : 12일 오후 3시 ~ 오후 8시 30분
경쟁 민팅 : 오후 9시 ~ 오후 11시

2️⃣ Poglin
가격 : 0.05 ETH | 개수 : 5600
📌 민팅 링크
확정 민팅 : 12일 오후 11시
경쟁 민팅 : 13일 새벽 2시
퍼블릭 : 13일 새벽 3시

3️⃣ Bitcoin Kingdom
가격 : 0.0062 BTC | 개수 : 2,100
📌 민팅 링크
확정 민팅 : 13일 새벽 1시
경쟁 민팅 : 13일 새벽 2시
퍼블릭 : 13일 새벽 3시

4️⃣ TRXI 마켓플레이스
📌 https://trximarket.com
13일 새벽 1시 오픈 예정",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3038
2023-12-12,17:42,불타는청춘,"🪙 돌아온 꿀통, 불장에 딱맞는 게이트IO VIP 이벤트","['🪙 돌아온 꿀통, 불장에 딱맞는 게이트IO VIP 이벤트\n\n불장에 코인홀딩하면서 부가수익내기 좋은게 이만한게 없는거 같아서 징징거리며 받아온 게이트IO VIP 행사입니다', '아시는 분들은 아시겠지만, 특정 예치량 혹은 특정 거래량을 채우면 VIP 등급을 주고\n\n그에 따라 VIP기간동안 신규 코인 상장 획득을 노릴 수 있는 스타트업에 참여해 신규 에어드랍을 무한으로 즐길 수 있는 행사입니다', '🟥 이벤트 대상: 해당 링크로 가입후 KYC2 완료\n🟥 이벤트 기간: 12월 12일부터 ~ 1월 12일까지\n\n1️⃣ 예치량에 따른 VIP 부여\n이미지에 보이는 해당 금액 입금에 따라 VIP등급이 1달 부여되며 스타트업에 참가 가능합니다', '200USDT 이상 입금할시 거래 수수료로 사용되는 100USDT Points와 10K 이상 볼륨을 채울시 50USDT 선물 증정금이 에어드랍됩니다', '저는 과거 홀딩하고 있는 코인들 게이트로 옮겨 VIP를 받아 코인 받아먹으며 꿀빠는 전략을 썼습니다']","🪙 돌아온 꿀통, 불장에 딱맞는 게이트IO VIP 이벤트

불장에 코인홀딩하면서 부가수익내기 좋은게 이만한게 없는거 같아서 징징거리며 받아온 게이트IO VIP 행사입니다. 아시는 분들은 아시겠지만, 특정 예치량 혹은 특정 거래량을 채우면 VIP 등급을 주고

그에 따라 VIP기간동안 신규 코인 상장 획득을 노릴 수 있는 스타트업에 참여해 신규 에어드랍을 무한으로 즐길 수 있는 행사입니다.

🟥 이벤트 대상: 해당 링크로 가입후 KYC2 완료
🟥 이벤트 기간: 12월 12일부터 ~ 1월 12일까지

1️⃣ 예치량에 따른 VIP 부여
이미지에 보이는 해당 금액 입금에 따라 VIP등급이 1달 부여되며 스타트업에 참가 가능합니다. 200USDT 이상 입금할시 거래 수수료로 사용되는 100USDT Points와 10K 이상 볼륨을 채울시 50USDT 선물 증정금이 에어드랍됩니다. 

저는 과거 홀딩하고 있는 코인들 게이트로 옮겨 VIP를 받아 코인 받아먹으며 꿀빠는 전략을 썼습니다. (VIP7기준 한 달 100~150만원)

2️⃣ 거래량에 따른 VIP 한 달 연장
표에 있는 거래량 충족시 VIP 기간에 등급별로 한 달 연장된다고 합니다. 총 두달 정도 VIP를 받을 수 있는건데,개인적으로 입금 ㅣ 거래 둘다 VIP6 ~ VIP7 정도를 노리고 해보면 좋을 것 같습니다.

*이전 이벤트로 가입하신 분은 이벤트2 해당된다고 합니다! 그럼에도 샛길로 혜택 누리고 싶으신 분들은 댓글에!

🗞 GATE.IO를 쓰는 이후: 신문물 창고

이전에 바낸을 간 ORDI, 오늘 바낸에 간 SATS 등 저는 아직 유명하지 않은 저시총 코인을 사러갈때 지갑 사용이 귀찮고 수수료가 부담되면 게이트아이오 같은 거래소에서 매집을 합니다. 즉 상위티어로 상장할 수 있는 잠재력이 큰 코인을 매집할때 사용하는 거래소입니다.

모든 거래소가 개별 리스크가 있고, 안전하다고 장담할 순 없습니다만 저는 위의 메리트 등을 누리기 위해 중소거래소 가입은 모두 해놓고 거래를 하고 있습니다. 특히 게이트IO VIP 이벤트는 유서깊은 꿀이벤트였기 때문에 이참에 신규 개설을 하여 가입한 김에 혜택을 노려보시는 것도 추천드립니다!",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3039
2023-12-13,06:02,불타는청춘,"📈 빗썸, WEMIX 코인 에어드랍","['빗썸 로그인', '더보기 > 고객센터 > 쿠폰 이동', ""'WEMIX-YOU' 입력하고 등록"", '12/20~22일 사이 수령하면 됨']","📈 빗썸, WEMIX 코인 에어드랍

· 기간 : 12/13(수) 10시 ~ 23시 59분
· 혜택 : 참여자 전원 WEMIX 증정
· 단, '10억원 / 참가자 숫자'로 N빵 진행

❓이벤트 참가 방법은?

1. 빗썸 로그인
2. 더보기 > 고객센터 > 쿠폰 이동
3. 'WEMIX-YOU' 입력하고 등록
4. 12/20~22일 사이 수령하면 됨

✍️ 그냥 메시지 한 번 치면 나눠서 WEMIX 준다는데 안 할 이유가 있나요...? 주변에 빗썸 가입한 가족들 있으면 다 보내게 하십쇼. 

지난 BTC 이벤트가 약 4,500원정도 들어왔는데 이번에는 금액이 2배니까 약 8~9천원정도 들어오지 않을까 예상합니다. 꼭 하시길!

4인 가족 기준이면 족발 한 마리 쌉가능, 꼭 귀찮더라도 시간내서 하시길 바랍니다. 오늘 하루만에 끝나니까 꼭이요!

⏰ 쿠폰 등록 가능한 시간은 10시, 지금 당장 가능하지 않으니 알람 맞춰놓고 기다리시길

* 출처 : 마샬 텔레그램(Link)

#빗썸 #이벤트",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3042
2023-12-13,14:41,불타는청춘,아맞다 고팍스,"['아맞다 고팍스\n\n하이퍼코믹 이벤트 오늘 마감', '고팍스 계정 있는 분들은 럭키드로우를 위한 최소 거래량 1000 HYCO 딸깍 채우기', '이벤트 정리글\n\n#GOPAX #HYCO']","아맞다 고팍스

하이퍼코믹 이벤트 오늘 마감.

고팍스 계정 있는 분들은 럭키드로우를 위한 최소 거래량 1000 HYCO 딸깍 채우기. 당첨시 100만원. 반토막 나도 50만원.

이벤트 정리글

#GOPAX #HYCO",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3046
2023-12-13,20:14,불타는청춘,"👨‍🌾 10만원 기부하고, 3만원 받기","['고향사랑e음이란 것이 있음', '지자체(고향)에 기부하고 혜택 받음', '현재 10만원까지는 세액공제 100%', '즉, 10만원 기부 = 세금 10만원 인하', '10만원 기부하고 다시 10만원 받는 것', '근데 기부금액의 30%는 답례품 줌', '즉, 10만원 기부하면 3만원치 답례품', '다만 기부지역의 답례품 받을 수 있음', '고향사랑e음에 가입 : Link', '받고 싶은 답례품 있는 지역 고르기']","👨‍🌾 10만원 기부하고, 3만원 받기

1. 고향사랑e음이란 것이 있음
2. 지자체(고향)에 기부하고 혜택 받음
3. 현재 10만원까지는 세액공제 100%
4. 즉, 10만원 기부 = 세금 10만원 인하
5. 10만원 기부하고 다시 10만원 받는 것
6. 근데 기부금액의 30%는 답례품 줌
7. 즉, 10만원 기부하면 3만원치 답례품
8. 다만 기부지역의 답례품 받을 수 있음

* 즉, 요약하면 10만원(100% 환급) 기부하고 공짜 3만원 받아가면 되는 것임.

❓어떻게 함?

1. 고향사랑e음에 가입 : Link
2. 받고 싶은 답례품 있는 지역 고르기
3. 그 지역에 10만원 기부하기
4. 기부하면 바로 3만 포인트 쌓임
5. 그걸로 답례품 구매하면 됨
6. 세액공제는 연말정산 때, 반영 됨

✍️ 다만, 세액공제 혜택이기에 소득이 없어서 세금을 안 내시는 분들은 별 효과 없고 걍 10만원 기부하는거라서 소득으로 인한 세금을 내시는 분만 하시길 바랍니다. (전업주부, 학생들 노노)

* 출처 : 마샬 텔레그램

#고향사랑",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages2.html,3048
